year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2008,1,EV,Atlantic Southeast Airlines,IND,"Indianapolis, IN: Indianapolis International",82,27,18.18,1.82,6,0,1.01,3,0,1468,1046,145,209,0,68
2008,1,EV,Atlantic Southeast Airlines,ISP,"Islip, NY: Long Island MacArthur",56,18,11.95,2.75,1.2,0,2.1,3,0,814,429,223,69,0,93
2008,1,EV,Atlantic Southeast Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",225,59,33.96,5.04,11.52,0,8.49,9,1,2678,1388,322,577,0,391
2008,1,EV,Atlantic Southeast Airlines,LAN,"Lansing, MI: Capital Region International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,EV,Atlantic Southeast Airlines,LEX,"Lexington, KY: Blue Grass",60,10,8.8,0,0.2,0,1,0,0,525,479,0,14,0,32
2008,1,EV,Atlantic Southeast Airlines,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",84,25,15.35,1.93,6.94,0,0.78,3,0,1490,959,180,311,0,40
2008,1,EV,Atlantic Southeast Airlines,LGA,"New York, NY: LaGuardia",53,21,3.81,2,14.19,0,1,4,0,957,207,71,634,0,45
2008,1,EV,Atlantic Southeast Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",201,57,37.16,3.98,9.24,0,6.62,5,0,2807,1770,267,473,0,297
2008,1,EV,Atlantic Southeast Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",56,14,9.19,1.46,2.59,0,0.76,4,1,446,310,46,66,0,24
2008,1,EV,Atlantic Southeast Airlines,MCI,"Kansas City, MO: Kansas City International",39,17,10.2,1.61,4,0,1.19,2,0,1301,825,148,198,0,130
2008,1,EV,Atlantic Southeast Airlines,MCN,"Macon, GA: Middle Georgia Regional",70,16,9.98,1.19,2.02,0,2.81,5,0,886,588,85,37,0,176
2008,1,EV,Atlantic Southeast Airlines,MDT,"Harrisburg, PA: Harrisburg International",174,48,29.63,1.76,12.43,0,4.17,6,0,2025,1306,61,495,0,163
2008,1,EV,Atlantic Southeast Airlines,MEI,"Meridian, MS: Key Field",53,9,5.28,0,1.12,0,2.61,3,0,459,328,0,25,0,106
2008,1,EV,Atlantic Southeast Airlines,MEM,"Memphis, TN: Memphis International",89,23,13.89,1.32,7.29,0,0.49,4,0,1111,714,108,269,0,20
2008,1,EV,Atlantic Southeast Airlines,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",9,3,2,0,0,0,1,0,0,98,66,0,0,0,32
2008,1,EV,Atlantic Southeast Airlines,MGM,"Montgomery, AL: Montgomery Regional",200,32,21.11,1.31,6.17,0,3.4,3,0,1302,823,82,190,0,207
2008,1,EV,Atlantic Southeast Airlines,MHT,"Manchester, NH: Manchester-Boston Regional",60,18,11.48,0,3.51,0,3.01,4,0,965,547,0,175,0,243
2008,1,EV,Atlantic Southeast Airlines,MKE,"Milwaukee, WI: General Mitchell International",108,46,30.12,1.55,12.71,0,1.61,4,0,2402,1597,121,487,0,197
2008,1,EV,Atlantic Southeast Airlines,MLB,"Melbourne, FL: Melbourne International",91,19,14.6,0,4.4,0,0,7,0,978,831,0,147,0,0
2008,1,EV,Atlantic Southeast Airlines,MLI,"Moline, IL: Quad City International",122,33,19.99,2.69,5.04,0,5.29,8,0,1797,1199,193,151,0,254
2008,1,EV,Atlantic Southeast Airlines,MLU,"Monroe, LA: Monroe Regional",88,17,13.02,0,2.24,0,1.75,6,0,627,450,0,83,0,94
2008,1,EV,Atlantic Southeast Airlines,MOB,"Mobile, AL: Mobile Regional",171,36,26.85,1.65,7,0,0.5,5,1,1231,898,41,273,0,19
2008,1,EV,Atlantic Southeast Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",32,4,2.62,0,1.03,0,0.35,3,0,202,127,0,57,0,18
2008,1,EV,Atlantic Southeast Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",40,10,6.28,0,1.92,0,1.8,2,0,294,183,0,47,0,64
2008,1,EV,Atlantic Southeast Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",45,6,5,0,1,0,0,2,0,289,272,0,17,0,0
2008,1,EV,Atlantic Southeast Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",88,14,12.55,0,1.12,0,0.33,4,0,744,641,0,91,0,12
2008,1,EV,Atlantic Southeast Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",82,23,13.21,0.69,4.6,0,4.51,3,0,1130,676,11,139,0,304
2008,1,EV,Atlantic Southeast Airlines,OKC,"Oklahoma City, OK: Will Rogers World",169,45,31.7,0.8,8.96,0,3.54,6,0,2285,1833,72,277,0,103
2008,1,EV,Atlantic Southeast Airlines,OMA,"Omaha, NE: Eppley Airfield",155,35,28.47,0,3.5,0,3.03,8,0,2365,2118,0,125,0,122
2008,1,EV,Atlantic Southeast Airlines,ORF,"Norfolk, VA: Norfolk International",81,17,13.14,0,2.64,0,1.22,4,0,720,582,0,102,0,36
2008,1,EV,Atlantic Southeast Airlines,PFN,"Panama City, FL: Bay County",180,39,27.45,0.56,9.04,0,1.95,9,0,1923,1477,14,302,0,130
2008,1,EV,Atlantic Southeast Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",154,36,25.65,3.44,5.74,0,1.17,8,0,2315,1736,183,360,0,36
2008,1,EV,Atlantic Southeast Airlines,PHL,"Philadelphia, PA: Philadelphia International",25,4,3,0,1,0,0,2,0,123,100,0,23,0,0
2008,1,EV,Atlantic Southeast Airlines,PIA,"Peoria, IL: General Downing - Peoria International",86,34,21.91,0.54,8.85,0,2.71,4,0,1446,1045,50,271,0,80
2008,1,EV,Atlantic Southeast Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",71,23,15.13,1.98,1.87,0,4.02,4,0,1101,728,104,67,0,202
2008,1,EV,Atlantic Southeast Airlines,PNS,"Pensacola, FL: Pensacola International",71,19,11.4,1.31,4.34,0,1.95,3,0,1128,764,74,186,0,104
2008,1,EV,Atlantic Southeast Airlines,PVD,"Providence, RI: Theodore Francis Green State",120,32,23.74,1.45,4.05,0.51,2.25,5,0,1436,1076,89,141,19,111
2008,1,EV,Atlantic Southeast Airlines,PWM,"Portland, ME: Portland International Jetport",82,25,15.47,1.54,5.09,0,2.9,8,0,1109,611,94,202,0,202
2008,1,EV,Atlantic Southeast Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",8,5,3.61,0.45,0.49,0,0.45,0,0,275,208,30,22,0,15
2008,1,EV,Atlantic Southeast Airlines,RIC,"Richmond, VA: Richmond International",81,14,10.2,0.6,2.65,0,0.55,3,0,820,550,22,224,0,24
2008,1,EV,Atlantic Southeast Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",120,20,13.62,1.23,2.38,0,2.76,5,1,903,715,68,56,0,64
2008,1,EV,Atlantic Southeast Airlines,ROC,"Rochester, NY: Greater Rochester International",123,29,18.76,0.32,9.09,0,0.83,4,0,1293,739,21,488,0,45
2008,1,EV,Atlantic Southeast Airlines,SAT,"San Antonio, TX: San Antonio International",60,17,13.15,1.06,2.79,0,0,2,0,1225,671,191,363,0,0
2008,1,EV,Atlantic Southeast Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",8,5,3.16,0,0,0,1.84,0,0,359,282,0,0,0,77
2008,1,EV,Atlantic Southeast Airlines,SBN,"South Bend, IN: South Bend International",88,23,17.66,1.72,2.84,0,0.79,6,1,1437,1196,114,101,0,26
2008,1,EV,Atlantic Southeast Airlines,SCE,"State College, PA: University Park",31,7,5,0.43,0,0,1.57,2,1,222,124,23,0,0,75
2008,1,EV,Atlantic Southeast Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",96,32,24.48,0,5.67,0,1.85,4,0,1299,972,0,214,0,113
2008,1,EV,Atlantic Southeast Airlines,SGF,"Springfield, MO: Springfield-Branson National",52,13,8.22,0.78,2.22,0,1.78,2,0,557,388,21,74,0,74
2008,1,EV,Atlantic Southeast Airlines,SHV,"Shreveport, LA: Shreveport Regional",145,39,20.2,3.69,9.37,0,5.74,4,0,2457,1241,403,573,0,240
2008,1,EV,Atlantic Southeast Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",34,2,1.64,0,0.36,0,0,3,0,155,119,0,36,0,0
2008,1,EV,Atlantic Southeast Airlines,STL,"St. Louis, MO: St Louis Lambert International",77,16,12.21,0,2.6,0,1.19,3,0,785,475,0,257,0,53
2008,1,EV,Atlantic Southeast Airlines,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",117,37,26.04,0,8.26,0,2.7,5,0,2172,1721,0,281,0,170
2008,1,EV,Atlantic Southeast Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",90,17,12.93,0.46,2.55,1,0.06,4,0,881,685,19,149,23,5
2008,1,EV,Atlantic Southeast Airlines,TLH,"Tallahassee, FL: Tallahassee International",89,22,14.15,2,4.22,0,1.62,4,0,837,612,49,117,0,59
2008,1,EV,Atlantic Southeast Airlines,TOL,"Toledo, OH: Toledo Express",32,4,2.76,1,0.24,0,0,2,0,105,80,20,5,0,0
2008,1,EV,Atlantic Southeast Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",146,40,28.16,1.07,7.35,0,3.43,9,0,1796,1334,34,265,0,163
2008,1,EV,Atlantic Southeast Airlines,TUL,"Tulsa, OK: Tulsa International",176,54,36.34,1.35,10.52,0,5.79,7,0,3208,2279,97,491,0,341
2008,1,EV,Atlantic Southeast Airlines,TUP,"Tupelo, MS: Tupelo Regional",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,EV,Atlantic Southeast Airlines,TYS,"Knoxville, TN: McGhee Tyson",107,17,11.26,0.86,2.88,0,2,7,0,816,560,25,113,0,118
2008,1,EV,Atlantic Southeast Airlines,VLD,"Valdosta, GA: Valdosta Regional",82,17,10.38,1,3.64,0.19,1.79,3,0,1017,671,80,158,20,88
2008,1,EV,Atlantic Southeast Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",197,43,31.33,2.4,4.85,0,4.43,6,2,2293,1501,207,315,0,270
2008,1,EV,Atlantic Southeast Airlines,XNA,"Fayetteville, AR: Northwest Arkansas Regional",77,23,13.98,0.32,3.69,0,5.01,4,1,1291,774,23,152,0,342
2008,1,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",4,4,1.32,0,1.01,0,1.67,0,0,106,37,0,30,0,39
2008,1,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",123,29,16.78,0,11.26,0,0.97,1,0,1013,574,0,398,0,41
2008,1,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",89,18,8.03,0,6.86,0,3.11,0,0,639,307,0,233,0,99
2008,1,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",31,5,2.81,0,2.09,0,0.09,0,0,187,109,0,75,0,3
2008,1,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",91,20,8.63,0,8.52,0,2.85,0,0,643,244,0,300,0,99
2008,1,F9,Frontier Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",3,2,0.39,0,1.4,0,0.21,0,0,42,7,0,30,0,5
2008,1,F9,Frontier Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",62,16,7.15,0,4.51,0,4.34,1,0,461,201,0,152,0,108
2008,1,F9,Frontier Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",62,10,2.72,0,4.55,0,2.73,1,0,381,120,0,154,0,107
2008,1,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,20,9.68,0.4,7.74,0,2.17,0,0,595,271,14,252,0,58
2008,1,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",3826,788,133.98,7.84,389.47,0,256.71,5,0,32528,7200,633,13354,0,11341
2008,1,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",169,33,15.14,0,14.26,0,3.6,0,0,1042,505,0,420,0,117
2008,1,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",91,22,10.58,0.67,7.76,0,2.99,1,0,595,308,14,193,0,80
2008,1,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",55,9,4.35,0,3.65,0,1,0,0,302,175,0,112,0,15
2008,1,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",9,5,2.61,0,2.39,0,0,0,0,128,72,0,56,0,0
2008,1,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",47,13,7.04,0.56,4.58,0,0.81,0,0,420,224,9,146,0,41
2008,1,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",122,18,3.09,0,13.3,0,1.61,1,0,548,128,0,378,0,42
2008,1,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",23,4,3.08,0,0.93,0,0,0,0,99,65,0,34,0,0
2008,1,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",211,48,19.04,0.15,23.97,0,4.84,0,0,2247,1243,3,793,0,208
2008,1,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",187,72,25.98,0.35,39.39,0,6.27,0,0,2731,1070,28,1372,0,261
2008,1,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",88,26,17,0,8.61,0,0.39,0,0,1285,944,0,322,0,19
2008,1,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",154,33,12.29,0,13.88,0,6.83,0,0,902,318,0,385,0,199
2008,1,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",100,27,14.9,0,9.76,0,2.34,0,0,791,512,0,238,0,41
2008,1,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",150,32,16.18,0,12.31,0,3.51,2,1,1108,622,0,379,0,107
2008,1,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",37,12,6.4,0,4.6,0,1.01,0,0,377,219,0,125,0,33
2008,1,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",87,21,8.32,0.9,10.38,0,1.39,0,0,529,203,17,281,0,28
2008,1,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",92,18,8.18,0,7.32,0,2.5,0,0,502,234,0,191,0,77
2008,1,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",47,8,2.35,0,3.14,0,2.51,0,0,302,92,0,126,0,84
2008,1,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",23,5,3.8,0,1.2,0,0,0,0,241,141,0,100,0,0
2008,1,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",104,35,19.09,0.85,11.52,0,3.54,0,0,959,512,14,308,0,125
2008,1,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",62,13,8.28,0,4.72,0,0,0,0,451,319,0,132,0,0
2008,1,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",151,49,18.88,0.56,24.17,0,5.39,0,0,1456,557,11,694,0,194
2008,1,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",37,4,2.17,0,1.83,0,0,0,0,110,58,0,52,0,0
2008,1,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",196,54,17.41,0.23,28.86,0,7.5,2,1,1931,653,5,972,0,301
2008,1,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",89,14,4.31,0,7.42,0,2.27,0,0,471,152,0,251,0,68
2008,1,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",53,7,3.06,0.63,3.31,0,0,0,0,196,95,12,89,0,0
2008,1,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",104,28,15.44,0,10.61,0,1.96,0,0,910,540,0,307,0,63
2008,1,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",130,63,39.46,0,21.25,0,2.3,0,0,4744,3393,0,1192,0,159
2008,1,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",89,35,13.73,0.07,19.15,0,2.06,0,0,988,414,4,488,0,82
2008,1,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",197,69,34.25,0.44,26.61,0,7.7,0,1,2597,1419,7,920,0,251
2008,1,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",92,27,10.33,0,14.48,0,2.19,0,0,924,453,0,413,0,58
2008,1,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",124,30,8.91,0.35,16.89,0,3.85,0,0,952,337,8,496,0,111
2008,1,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",93,27,10.83,0.24,12.8,0,3.12,0,0,762,273,9,352,0,128
2008,1,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",37,6,4.53,0,0.91,0,0.56,0,1,193,148,0,30,0,15
2008,1,F9,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",58,15,4.64,0,8.84,0,1.52,0,0,369,101,0,200,0,68
2008,1,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6823,1297,159.78,5.75,659.79,0,471.68,103,14,64058,6835,626,28102,0,28495
2008,1,FL,AirTran Airways Corporation,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",121,26,9.03,0,8.96,0,8.01,1,0,1191,311,0,249,0,631
2008,1,FL,AirTran Airways Corporation,BOS,"Boston, MA: Logan International",535,86,4.45,1,44.36,0,36.19,8,0,4272,106,104,2054,0,2008
2008,1,FL,AirTran Airways Corporation,BUF,"Buffalo, NY: Buffalo Niagara International",131,25,10.18,0.53,3.28,0,11.02,2,0,890,261,21,95,0,513
2008,1,FL,AirTran Airways Corporation,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1139,187,31.88,3,76.49,0,75.63,9,1,8917,1703,248,2548,0,4418
2008,1,FL,AirTran Airways Corporation,CAK,"Akron, OH: Akron-Canton Regional",313,59,9.33,1,17.61,0,31.05,5,0,3107,348,86,751,0,1922
2008,1,FL,AirTran Airways Corporation,CHS,"Charleston, SC: Charleston AFB/International",93,11,3,0,2.64,0,5.36,2,0,740,75,0,83,0,582
2008,1,FL,AirTran Airways Corporation,CLT,"Charlotte, NC: Charlotte Douglas International",250,54,9.6,0.91,26.57,0,16.93,2,1,2406,291,93,1018,0,1004
2008,1,FL,AirTran Airways Corporation,DAB,"Daytona Beach, FL: Daytona Beach International",56,10,1.05,1,2.09,0,5.86,0,0,374,31,132,47,0,164
2008,1,FL,AirTran Airways Corporation,DAY,"Dayton, OH: James M Cox/Dayton International",256,36,9.89,0.8,10.61,0,14.71,3,1,1930,550,83,307,0,990
2008,1,FL,AirTran Airways Corporation,DCA,"Washington, DC: Ronald Reagan Washington National",218,30,10.34,1,6.24,0,12.43,2,0,1510,394,95,166,0,855
2008,1,FL,AirTran Airways Corporation,DEN,"Denver, CO: Denver International",95,19,2.92,1.48,6.27,0,8.33,0,0,859,100,152,185,0,422
2008,1,FL,AirTran Airways Corporation,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",214,67,16.57,0.91,26.04,0,23.48,1,2,2934,590,71,881,0,1392
2008,1,FL,AirTran Airways Corporation,DTW,"Detroit, MI: Detroit Metro Wayne County",169,25,11.4,1.35,3.87,0,8.38,3,0,1057,373,119,112,0,453
2008,1,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",126,35,1.92,0.53,26.62,0,5.93,1,0,2251,54,42,1726,0,429
2008,1,FL,AirTran Airways Corporation,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",566,154,41.17,1.41,60.09,0,51.33,0,0,8101,1691,226,2353,0,3831
2008,1,FL,AirTran Airways Corporation,FNT,"Flint, MI: Bishop International",219,39,11.1,0,13.55,0,14.34,2,0,2316,991,0,366,0,959
2008,1,FL,AirTran Airways Corporation,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",124,24,5.93,0.22,6.46,0,11.4,0,0,1396,208,13,232,0,943
2008,1,FL,AirTran Airways Corporation,HOU,"Houston, TX: William P Hobby",124,34,6.58,0,15.75,0,11.66,0,1,1237,157,0,483,0,597
2008,1,FL,AirTran Airways Corporation,HPN,"White Plains, NY: Westchester County",239,31,4.33,0,12.39,0,14.28,4,2,2090,153,0,758,0,1179
2008,1,FL,AirTran Airways Corporation,IAD,"Washington, DC: Washington Dulles International",167,25,9.38,0,6.87,0,8.74,3,0,871,318,0,299,0,254
2008,1,FL,AirTran Airways Corporation,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",93,25,4.38,1,9.31,0,10.31,1,0,1114,151,81,250,0,632
2008,1,FL,AirTran Airways Corporation,IND,"Indianapolis, IN: Indianapolis International",402,80,14.2,1.53,25.07,0,39.2,3,0,3904,631,119,786,0,2368
2008,1,FL,AirTran Airways Corporation,JAX,"Jacksonville, FL: Jacksonville International",158,31,8.02,0.45,6.53,0,16.01,4,1,1253,289,13,172,0,779
2008,1,FL,AirTran Airways Corporation,LAS,"Las Vegas, NV: McCarran International",255,62,13.97,1,31.08,0,15.96,0,0,3207,605,95,1643,0,864
2008,1,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",123,51,14.29,0,29.54,0,7.17,3,1,2009,515,0,1053,0,441
2008,1,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",492,167,18.96,1.77,105.5,0,40.76,19,1,7991,975,147,4499,0,2370
2008,1,FL,AirTran Airways Corporation,MCI,"Kansas City, MO: Kansas City International",124,36,8.57,0,20.03,0,7.39,1,0,1130,221,0,466,0,443
2008,1,FL,AirTran Airways Corporation,MCO,"Orlando, FL: Orlando International",1538,335,54.13,4.42,189.5,0,86.94,6,4,15693,2767,375,6322,0,6229
2008,1,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",491,141,26.19,1.27,69.6,0,43.94,7,7,6007,915,126,2398,0,2568
2008,1,FL,AirTran Airways Corporation,MEM,"Memphis, TN: Memphis International",176,36,6.18,0.25,17.55,0,12.01,2,1,1507,287,62,669,0,489
2008,1,FL,AirTran Airways Corporation,MIA,"Miami, FL: Miami International",173,22,4.01,0,8.67,0,9.32,0,0,1190,136,0,232,0,822
2008,1,FL,AirTran Airways Corporation,MKE,"Milwaukee, WI: General Mitchell International",306,63,14.86,0.73,25.29,0,22.11,1,1,2566,426,44,687,0,1409
2008,1,FL,AirTran Airways Corporation,MLI,"Moline, IL: Quad City International",115,19,4.96,0,3.11,0,10.93,3,0,886,233,0,75,0,578
2008,1,FL,AirTran Airways Corporation,MSP,"Minneapolis, MN: Minneapolis-St Paul International",226,61,8.46,0.76,24.03,0,27.74,1,1,2639,413,36,634,0,1556
2008,1,FL,AirTran Airways Corporation,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",155,37,15.99,0.48,10.07,0,10.47,4,0,1722,620,59,476,0,567
2008,1,FL,AirTran Airways Corporation,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",223,43,8.82,0.72,23.91,0,9.54,2,0,2170,463,110,732,0,865
2008,1,FL,AirTran Airways Corporation,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",302,52,7.53,0,18.6,0,25.87,4,0,2286,265,0,548,0,1473
2008,1,FL,AirTran Airways Corporation,PHL,"Philadelphia, PA: Philadelphia International",362,95,15.63,0.29,40.79,0,38.29,2,0,4679,583,54,2032,0,2010
2008,1,FL,AirTran Airways Corporation,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",132,44,4.31,0,21.96,0,17.73,2,1,1697,136,0,683,0,878
2008,1,FL,AirTran Airways Corporation,PIT,"Pittsburgh, PA: Pittsburgh International",168,24,4.67,0,3.01,0,16.32,1,0,1138,150,0,118,0,870
2008,1,FL,AirTran Airways Corporation,PNS,"Pensacola, FL: Pensacola International",131,28,10.12,0,5.76,0,12.11,3,0,1602,355,0,412,0,835
2008,1,FL,AirTran Airways Corporation,PWM,"Portland, ME: Portland International Jetport",93,7,2,0,0.28,0,4.72,0,0,674,106,0,58,0,510
2008,1,FL,AirTran Airways Corporation,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",154,19,6.36,0.7,3.45,0,8.48,3,0,735,163,78,118,0,376
2008,1,FL,AirTran Airways Corporation,RIC,"Richmond, VA: Richmond International",150,19,6.43,0,2.88,0,9.68,3,0,831,192,0,128,0,511
2008,1,FL,AirTran Airways Corporation,ROC,"Rochester, NY: Greater Rochester International",224,35,7.65,1.24,13.04,0,13.06,1,0,1630,260,125,384,0,861
2008,1,FL,AirTran Airways Corporation,RSW,"Fort Myers, FL: Southwest Florida International",444,91,16.98,0.1,44.67,0,29.24,2,0,4810,668,2,1362,0,2778
2008,1,FL,AirTran Airways Corporation,SAN,"San Diego, CA: San Diego International",64,23,4.44,0,14.98,0,3.57,1,1,702,113,0,468,0,121
2008,1,FL,AirTran Airways Corporation,SAV,"Savannah, GA: Savannah/Hilton Head International",62,3,0.85,1.16,0.98,0,0,1,0,148,29,61,58,0,0
2008,1,FL,AirTran Airways Corporation,SFO,"San Francisco, CA: San Francisco International",38,21,0.97,0,14.92,0,5.11,0,0,1543,39,0,933,0,571
2008,1,FL,AirTran Airways Corporation,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",239,59,13.36,0,21.58,0,24.07,0,0,2982,623,0,823,0,1536
2008,1,FL,AirTran Airways Corporation,STL,"St. Louis, MO: St Louis Lambert International",137,32,8.63,0,12.38,0,10.99,3,0,1231,280,0,401,0,550
2008,1,FL,AirTran Airways Corporation,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",135,24,4.74,0,5.03,0,14.22,0,2,1527,204,0,215,0,1108
2008,1,FL,AirTran Airways Corporation,TPA,"Tampa, FL: Tampa International",656,161,33.8,1.72,74.5,0,50.98,4,4,7489,1427,183,2396,0,3483
2008,1,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2139,94,58.26,2.78,0,0.93,32.03,19,0,5466,3977,362,0,15,1112
